Content Id,Reaction Type,Date,Time,Content Type,Category,Sentiment,Score
3c510b35-43e2-4e84-a805-86c5ebddc4cf,Scared,2020-08-21,1900-01-01 22:18:00,Audio,Studying,Negative,15
3c510b35-43e2-4e84-a805-86c5ebddc4cf,Scared,2020-09-24,1900-01-01 03:45:00,Audio,Studying,Negative,15
86346263-02db-4020-a216-9e54f502f643,Scared,2020-11-05,1900-01-01 15:59:00,Gif,Travel,Negative,15
86346263-02db-4020-a216-9e54f502f643,Scared,2020-07-15,1900-01-01 02:19:00,Gif,Travel,Negative,15
86346263-02db-4020-a216-9e54f502f643,Scared,2021-02-19,1900-01-01 03:11:00,Gif,Travel,Negative,15
86346263-02db-4020-a216-9e54f502f643,Scared,2020-07-08,1900-01-01 16:15:00,Gif,Travel,Negative,15
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,Scared,2021-01-23,1900-01-01 16:25:00,Photo,Studying,Negative,15
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,Scared,2020-11-17,1900-01-01 14:57:00,Photo,Studying,Negative,15
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,Scared,2020-06-20,1900-01-01 00:19:00,Video,Dogs,Negative,15
9d94f180-947c-40f5-aa05-f1958759b7fc,Scared,2020-06-22,1900-01-01 23:09:00,Video,Science,Negative,15
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,Scared,2021-03-17,1900-01-01 19:09:00,Gif,Cooking,Negative,15
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,Scared,2020-08-26,1900-01-01 03:01:00,Gif,Culture,Negative,15
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,Scared,2020-09-16,1900-01-01 03:10:00,Gif,Culture,Negative,15
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,Scared,2021-03-15,1900-01-01 23:08:00,Gif,Culture,Negative,15
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,Scared,2021-05-01,1900-01-01 06:03:00,Photo,Culture,Negative,15
1de2f0f9-61ab-43fb-9180-6870824c63c0,Scared,2020-08-09,1900-01-01 09:24:00,Gif,Science,Negative,15
e18e10e9-ed2a-494b-b215-edce890b1df4,Scared,2021-03-29,1900-01-01 14:03:00,Photo,Food,Negative,15
af7971aa-5fd5-41d3-b6c3-583704a705a2,Scared,2020-11-17,1900-01-01 14:31:00,Video,Healthy Eating,Negative,15
af7971aa-5fd5-41d3-b6c3-583704a705a2,Scared,2020-07-02,1900-01-01 10:27:00,Video,Healthy Eating,Negative,15
af7971aa-5fd5-41d3-b6c3-583704a705a2,Scared,2021-04-03,1900-01-01 08:32:00,Video,Healthy Eating,Negative,15
af7971aa-5fd5-41d3-b6c3-583704a705a2,Scared,2020-09-08,1900-01-01 19:33:00,Video,Healthy Eating,Negative,15
6d6cf6a3-4187-44ec-af28-91c99b584bcf,Scared,2020-06-27,1900-01-01 08:23:00,Video,Veganism,Negative,15
6d6cf6a3-4187-44ec-af28-91c99b584bcf,Scared,2021-05-04,1900-01-01 03:58:00,Video,Veganism,Negative,15
6d6cf6a3-4187-44ec-af28-91c99b584bcf,Scared,2020-10-10,1900-01-01 21:17:00,Video,Veganism,Negative,15
6d6cf6a3-4187-44ec-af28-91c99b584bcf,Scared,2020-12-06,1900-01-01 02:32:00,Video,Veganism,Negative,15
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,Scared,2020-12-03,1900-01-01 00:12:00,Video,Healthy Eating,Negative,15
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,Scared,2020-10-02,1900-01-01 05:06:00,Video,Healthy Eating,Negative,15
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,Scared,2020-08-30,1900-01-01 03:00:00,Video,Healthy Eating,Negative,15
c8b044a9-8427-4b41-bc61-7b549ab1626c,Scared,2021-05-04,1900-01-01 08:51:00,Photo,Studying,Negative,15
cd568dd1-70cf-45d6-b495-10eebff8c920,Scared,2021-03-26,1900-01-01 03:25:00,Photo,Dogs,Negative,15
cd568dd1-70cf-45d6-b495-10eebff8c920,Scared,2021-05-08,1900-01-01 15:41:00,Photo,Dogs,Negative,15
72822fb8-8a40-4cf1-a86a-42140b3bf9f3,Scared,2020-07-18,1900-01-01 02:27:00,Photo,Travel,Negative,15
72822fb8-8a40-4cf1-a86a-42140b3bf9f3,Scared,2020-08-26,1900-01-01 02:32:00,Photo,Travel,Negative,15
72822fb8-8a40-4cf1-a86a-42140b3bf9f3,Scared,2021-04-30,1900-01-01 23:43:00,Photo,Travel,Negative,15
ef99fd68-74fb-4c72-bc70-742ebca14499,Scared,2021-01-28,1900-01-01 13:54:00,Video,Soccer,Negative,15
ec8e2d25-5730-4753-a0a2-d1ed41e23623,Scared,2021-05-08,1900-01-01 04:27:00,Video,Healthy Eating,Negative,15
ec8e2d25-5730-4753-a0a2-d1ed41e23623,Scared,2021-03-09,1900-01-01 08:01:00,Video,Healthy Eating,Negative,15
ec8e2d25-5730-4753-a0a2-d1ed41e23623,Scared,2021-03-04,1900-01-01 12:32:00,Video,Healthy Eating,Negative,15
ec8e2d25-5730-4753-a0a2-d1ed41e23623,Scared,2020-07-23,1900-01-01 05:18:00,Video,Healthy Eating,Negative,15
ec8e2d25-5730-4753-a0a2-d1ed41e23623,Scared,2021-05-24,1900-01-01 23:12:00,Video,Healthy Eating,Negative,15
67f2a150-6086-4cbd-8d21-46250ccef5a2,Scared,2020-08-11,1900-01-01 07:06:00,Gif,Cooking,Negative,15
67f2a150-6086-4cbd-8d21-46250ccef5a2,Scared,2020-07-11,1900-01-01 18:40:00,Gif,Cooking,Negative,15
67f2a150-6086-4cbd-8d21-46250ccef5a2,Scared,2020-07-16,1900-01-01 15:21:00,Gif,Cooking,Negative,15
67f2a150-6086-4cbd-8d21-46250ccef5a2,Scared,2020-06-25,1900-01-01 15:55:00,Gif,Cooking,Negative,15
65545cfb-59bb-4dc1-a38b-82f268210da2,Scared,2020-06-19,1900-01-01 11:23:00,Audio,Technology,Negative,15
433607b3-eeb4-48b8-9263-9805c1b89d55,Scared,2020-08-24,1900-01-01 04:58:00,Video,Education,Negative,15
1000371f-7758-4c44-a1bc-41fd836b0bcb,Scared,2020-12-31,1900-01-01 00:56:00,Audio,Studying,Negative,15
1000371f-7758-4c44-a1bc-41fd836b0bcb,Scared,2020-11-15,1900-01-01 21:05:00,Audio,Studying,Negative,15
5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,Scared,2021-04-26,1900-01-01 12:56:00,Video,Studying,Negative,15
5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,Scared,2020-09-23,1900-01-01 11:13:00,Video,Studying,Negative,15
5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,Scared,2021-04-17,1900-01-01 23:32:00,Video,Studying,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-12-03,1900-01-01 04:50:00,Audio,Technology,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-06-21,1900-01-01 00:41:00,Audio,Technology,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-09-04,1900-01-01 15:47:00,Audio,Technology,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-06-24,1900-01-01 23:03:00,Audio,Technology,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-06-20,1900-01-01 09:06:00,Audio,Technology,Negative,15
de9796a6-d19d-4c41-a965-7aa4dcc69fee,Scared,2020-12-07,1900-01-01 11:10:00,Audio,Technology,Negative,15
391a9aa4-c04a-431e-8366-712d92267c2b,Scared,2021-03-06,1900-01-01 17:48:00,Video,Public Speaking,Negative,15
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,Scared,2021-05-19,1900-01-01 08:20:00,Photo,Food,Negative,15
c7066a17-2e12-49d2-bb9e-c8967051f490,Scared,2021-05-26,1900-01-01 23:52:00,Gif,Public Speaking,Negative,15
c7066a17-2e12-49d2-bb9e-c8967051f490,Scared,2020-09-26,1900-01-01 02:02:00,Gif,Public Speaking,Negative,15
f01ec49c-3179-43bb-b127-2b1a73f34b06,Scared,2021-01-29,1900-01-01 06:49:00,Photo,Animals,Negative,15
f01ec49c-3179-43bb-b127-2b1a73f34b06,Scared,2021-02-04,1900-01-01 04:38:00,Photo,Animals,Negative,15
f01ec49c-3179-43bb-b127-2b1a73f34b06,Scared,2020-12-22,1900-01-01 04:45:00,Photo,Animals,Negative,15
c6cbd704-9d4a-4ace-b61e-e5df74ee83af,Scared,2021-01-04,1900-01-01 20:53:00,Photo,Education,Negative,15
b6c24086-becf-4615-801e-c3c298a8d4e2,Scared,2021-04-27,1900-01-01 23:31:00,Photo,Travel,Negative,15
b6c24086-becf-4615-801e-c3c298a8d4e2,Scared,2021-01-01,1900-01-01 21:12:00,Photo,Travel,Negative,15
1beeffff-f261-435f-a109-6fafe46669d4,Scared,2021-02-05,1900-01-01 09:09:00,Photo,Public Speaking,Negative,15
61e6650c-5068-4575-9aee-4217ef3dbdb1,Scared,2021-05-25,1900-01-01 02:00:00,Gif,Tennis,Negative,15
61e6650c-5068-4575-9aee-4217ef3dbdb1,Scared,2020-07-10,1900-01-01 02:52:00,Gif,Tennis,Negative,15
61e6650c-5068-4575-9aee-4217ef3dbdb1,Scared,2020-06-23,1900-01-01 13:15:00,Gif,Tennis,Negative,15
2b6921de-e7f2-4e30-8feb-36bd41becaf0,Scared,2021-01-26,1900-01-01 07:21:00,Audio,Travel,Negative,15
2b6921de-e7f2-4e30-8feb-36bd41becaf0,Scared,2020-11-24,1900-01-01 03:51:00,Audio,Travel,Negative,15
b56a9e24-d0f2-4599-b893-c2889a15e1d6,Scared,2021-03-02,1900-01-01 19:17:00,Video,Veganism,Negative,15
b56a9e24-d0f2-4599-b893-c2889a15e1d6,Scared,2020-12-07,1900-01-01 15:19:00,Video,Veganism,Negative,15
b56a9e24-d0f2-4599-b893-c2889a15e1d6,Scared,2020-10-26,1900-01-01 09:09:00,Video,Veganism,Negative,15
b56a9e24-d0f2-4599-b893-c2889a15e1d6,Scared,2021-04-19,1900-01-01 18:18:00,Video,Veganism,Negative,15
d706b190-216c-4103-9107-fb7304766d68,Scared,2020-10-21,1900-01-01 05:37:00,Video,Cooking,Negative,15
d706b190-216c-4103-9107-fb7304766d68,Scared,2021-04-20,1900-01-01 23:22:00,Video,Cooking,Negative,15
d706b190-216c-4103-9107-fb7304766d68,Scared,2021-04-01,1900-01-01 16:21:00,Video,Cooking,Negative,15
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,Scared,2020-08-07,1900-01-01 01:57:00,Audio,Tennis,Negative,15
2c511a63-5eb5-422f-8483-c9fcf9a29b55,Scared,2020-08-17,1900-01-01 05:42:00,Gif,Technology,Negative,15
edc4a60a-b5ba-4178-b99e-9d34ed92599c,Scared,2021-01-27,1900-01-01 09:23:00,Audio,Technology,Negative,15
edc4a60a-b5ba-4178-b99e-9d34ed92599c,Scared,2021-05-22,1900-01-01 08:21:00,Audio,Technology,Negative,15
edc4a60a-b5ba-4178-b99e-9d34ed92599c,Scared,2020-07-18,1900-01-01 20:49:00,Audio,Technology,Negative,15
edc4a60a-b5ba-4178-b99e-9d34ed92599c,Scared,2021-03-02,1900-01-01 04:17:00,Audio,Technology,Negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,Scared,2020-07-01,1900-01-01 12:15:00,Photo,Animals,Negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,Scared,2021-01-07,1900-01-01 14:49:00,Photo,Animals,Negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,Scared,2020-06-26,1900-01-01 06:25:00,Photo,Animals,Negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,Scared,2020-12-04,1900-01-01 19:16:00,Photo,Animals,Negative,15
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,Scared,2021-02-06,1900-01-01 08:50:00,Photo,Animals,Negative,15
e51b00b8-49d4-4909-9f25-8e9a06e28728,Scared,2021-04-06,1900-01-01 02:40:00,Video,Soccer,Negative,15
509a5fb0-9bb2-4809-9f90-18ae007acc94,Scared,2021-03-08,1900-01-01 14:16:00,Video,Dogs,Negative,15
509a5fb0-9bb2-4809-9f90-18ae007acc94,Scared,2020-07-23,1900-01-01 19:13:00,Video,Dogs,Negative,15
509a5fb0-9bb2-4809-9f90-18ae007acc94,Scared,2021-05-07,1900-01-01 17:17:00,Video,Dogs,Negative,15
f1038e6c-5292-4e20-a866-675e1637d6b5,Scared,2020-09-22,1900-01-01 10:35:00,Gif,Soccer,Negative,15
f1038e6c-5292-4e20-a866-675e1637d6b5,Scared,2020-11-18,1900-01-01 14:56:00,Gif,Soccer,Negative,15
f1038e6c-5292-4e20-a866-675e1637d6b5,Scared,2020-08-19,1900-01-01 21:52:00,Gif,Soccer,Negative,15
f1038e6c-5292-4e20-a866-675e1637d6b5,Scared,2020-12-25,1900-01-01 02:07:00,Gif,Soccer,Negative,15
f1038e6c-5292-4e20-a866-675e1637d6b5,Scared,2020-07-13,1900-01-01 15:52:00,Gif,Soccer,Negative,15
3a106d1f-3942-49d4-9358-417f33d760c6,Scared,2020-12-19,1900-01-01 08:41:00,Photo,Fitness,Negative,15
1830df30-c239-4287-8d63-fadcb8ced884,Scared,2020-11-08,1900-01-01 10:50:00,Video,Veganism,Negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,Scared,2021-03-11,1900-01-01 09:03:00,Audio,Soccer,Negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,Scared,2021-01-13,1900-01-01 06:47:00,Audio,Soccer,Negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,Scared,2020-10-01,1900-01-01 09:00:00,Audio,Soccer,Negative,15
5bb364a6-8646-4cdb-b1cf-09f4125718d8,Scared,2020-10-09,1900-01-01 21:06:00,Audio,Soccer,Negative,15
dd2f8912-9b97-40cb-ac5f-215f98d4d733,Scared,2021-01-28,1900-01-01 13:58:00,Gif,Fitness,Negative,15
dd2f8912-9b97-40cb-ac5f-215f98d4d733,Scared,2021-03-11,1900-01-01 21:07:00,Gif,Fitness,Negative,15
de95cdb1-a85a-40de-8467-892e2d1481af,Scared,2020-08-16,1900-01-01 12:23:00,Video,Education,Negative,15
6199f5ca-cc02-410d-a408-e034946de162,Scared,2020-07-16,1900-01-01 15:04:00,Video,Animals,Negative,15
5651450a-d330-46e6-bac9-c7c7e7defaf2,Scared,2021-01-02,1900-01-01 01:18:00,Photo,Animals,Negative,15
5651450a-d330-46e6-bac9-c7c7e7defaf2,Scared,2020-10-12,1900-01-01 14:38:00,Photo,Animals,Negative,15
a72552ac-cad2-4707-8bc6-dea84a5ab72b,Scared,2021-02-05,1900-01-01 20:47:00,Audio,Studying,Negative,15
1bbdebad-2218-46fd-8afc-ddd9b4d56d97,Scared,2020-10-17,1900-01-01 22:47:00,Photo,Veganism,Negative,15
2eb7feec-26a4-4949-8470-3e66c16536e9,Scared,2020-11-11,1900-01-01 08:26:00,Video,Tennis,Negative,15
0d3d0a35-f806-4536-8733-abf1f92763e2,Scared,2020-08-09,1900-01-01 00:35:00,Gif,Studying,Negative,15
0d3d0a35-f806-4536-8733-abf1f92763e2,Scared,2020-08-03,1900-01-01 02:27:00,Gif,Studying,Negative,15
0d3d0a35-f806-4536-8733-abf1f92763e2,Scared,2020-07-18,1900-01-01 07:30:00,Gif,Studying,Negative,15
f783f128-6f66-4ef3-a190-5afc29d17012,Scared,2020-09-28,1900-01-01 19:16:00,Gif,Tennis,Negative,15
f783f128-6f66-4ef3-a190-5afc29d17012,Scared,2021-03-31,1900-01-01 00:08:00,Gif,Tennis,Negative,15
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,Scared,2020-11-21,1900-01-01 16:04:00,Video,Cooking,Negative,15
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,Scared,2021-06-02,1900-01-01 22:03:00,Video,Cooking,Negative,15
6e418568-a2b9-4d08-b241-06362c96a7f1,Scared,2020-09-25,1900-01-01 08:47:00,Video,Food,Negative,15
6e418568-a2b9-4d08-b241-06362c96a7f1,Scared,2021-01-20,1900-01-01 15:28:00,Video,Food,Negative,15
6e418568-a2b9-4d08-b241-06362c96a7f1,Scared,2020-09-04,1900-01-01 16:48:00,Video,Food,Negative,15
93c0f4f6-8c1e-453e-8df0-3015b1e76376,Scared,2021-03-14,1900-01-01 14:29:00,Video,Technology,Negative,15
2893a837-3157-4bbd-918f-adc93b60480a,Scared,2020-10-26,1900-01-01 18:29:00,Photo,Healthy Eating,Negative,15
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,Scared,2021-06-03,1900-01-01 04:40:00,Audio,Culture,Negative,15
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,Scared,2021-01-10,1900-01-01 10:15:00,Audio,Culture,Negative,15
27fffa3e-000d-4f29-9358-5b0d2280d18c,Scared,2021-01-31,1900-01-01 15:07:00,Video,Dogs,Negative,15
27fffa3e-000d-4f29-9358-5b0d2280d18c,Scared,2020-10-21,1900-01-01 20:41:00,Video,Dogs,Negative,15
413101f7-ea05-4df6-97cf-9891245c5ed7,Scared,2020-10-01,1900-01-01 04:06:00,Photo,Science,Negative,15
413101f7-ea05-4df6-97cf-9891245c5ed7,Scared,2021-01-06,1900-01-01 23:56:00,Photo,Science,Negative,15
c136ae25-d882-4e2c-b515-5727ad2626a5,Scared,2020-07-23,1900-01-01 11:44:00,Photo,Soccer,Negative,15
c136ae25-d882-4e2c-b515-5727ad2626a5,Scared,2020-06-24,1900-01-01 07:44:00,Photo,Soccer,Negative,15
c136ae25-d882-4e2c-b515-5727ad2626a5,Scared,2021-04-25,1900-01-01 07:15:00,Photo,Soccer,Negative,15
ba9ce407-672c-4ceb-9c1f-59590fd187d0,Scared,2020-10-28,1900-01-01 22:04:00,Audio,Fitness,Negative,15
ba9ce407-672c-4ceb-9c1f-59590fd187d0,Scared,2021-03-09,1900-01-01 09:59:00,Audio,Fitness,Negative,15
ba9ce407-672c-4ceb-9c1f-59590fd187d0,Scared,2021-04-20,1900-01-01 12:16:00,Audio,Fitness,Negative,15
ba9ce407-672c-4ceb-9c1f-59590fd187d0,Scared,2021-05-24,1900-01-01 02:02:00,Audio,Fitness,Negative,15
fa781e01-b928-401f-86f4-d42b0a3b55ab,Scared,2021-03-31,1900-01-01 08:28:00,Photo,Studying,Negative,15
43e53b12-71cb-4aad-9cb7-8c3572053230,Scared,2020-10-21,1900-01-01 14:01:00,Audio,Fitness,Negative,15
43e53b12-71cb-4aad-9cb7-8c3572053230,Scared,2021-05-08,1900-01-01 04:23:00,Audio,Fitness,Negative,15
43e53b12-71cb-4aad-9cb7-8c3572053230,Scared,2020-10-13,1900-01-01 13:45:00,Audio,Fitness,Negative,15
43e53b12-71cb-4aad-9cb7-8c3572053230,Scared,2020-11-23,1900-01-01 22:36:00,Audio,Fitness,Negative,15
a58c963f-1bec-4eee-b66f-60062a9dd96e,Scared,2021-01-30,1900-01-01 03:31:00,Video,Dogs,Negative,15
a58c963f-1bec-4eee-b66f-60062a9dd96e,Scared,2020-08-18,1900-01-01 06:24:00,Video,Dogs,Negative,15
a58c963f-1bec-4eee-b66f-60062a9dd96e,Scared,2021-06-17,1900-01-01 01:23:00,Video,Dogs,Negative,15
a58c963f-1bec-4eee-b66f-60062a9dd96e,Scared,2020-12-13,1900-01-01 07:15:00,Video,Dogs,Negative,15
2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,Scared,2021-05-07,1900-01-01 08:29:00,Audio,Travel,Negative,15
748ab616-8066-4c61-b6af-d7442545d12a,Scared,2021-04-25,1900-01-01 01:55:00,Audio,Veganism,Negative,15
e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,Scared,2021-05-14,1900-01-01 08:52:00,Video,Science,Negative,15
734c0b94-6729-44ef-af97-90a3a51a466c,Scared,2021-04-20,1900-01-01 17:01:00,Video,Travel,Negative,15
43da458b-66fe-4723-996c-57dcfad67edf,Scared,2020-07-14,1900-01-01 21:00:00,Gif,Food,Negative,15
d0e55134-c60e-4a05-999c-d7697b4901f0,Scared,2020-12-04,1900-01-01 17:40:00,Gif,Cooking,Negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,Scared,2021-05-18,1900-01-01 10:00:00,Audio,Cooking,Negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,Scared,2021-03-23,1900-01-01 04:54:00,Audio,Cooking,Negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,Scared,2021-06-07,1900-01-01 15:42:00,Audio,Cooking,Negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,Scared,2021-02-18,1900-01-01 02:36:00,Audio,Cooking,Negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,Scared,2020-12-23,1900-01-01 16:24:00,Audio,Cooking,Negative,15
1429467d-e8a2-4292-bd46-921e8bd87b30,Scared,2020-12-07,1900-01-01 16:21:00,Video,Public Speaking,Negative,15
1429467d-e8a2-4292-bd46-921e8bd87b30,Scared,2020-12-29,1900-01-01 11:35:00,Video,Public Speaking,Negative,15
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,Scared,2020-11-14,1900-01-01 21:55:00,Audio,Studying,Negative,15
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,Scared,2021-04-01,1900-01-01 16:51:00,Audio,Studying,Negative,15
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,Scared,2021-02-25,1900-01-01 10:08:00,Audio,Studying,Negative,15
7d459555-a816-4d20-893c-a002e0a74ce3,Scared,2020-10-09,1900-01-01 10:18:00,Audio,Healthy Eating,Negative,15
7d459555-a816-4d20-893c-a002e0a74ce3,Scared,2020-12-24,1900-01-01 04:09:00,Audio,Healthy Eating,Negative,15
e6b61eab-6879-4618-b189-476f27f02fdd,Scared,2020-11-29,1900-01-01 11:33:00,Audio,Science,Negative,15
e6b61eab-6879-4618-b189-476f27f02fdd,Scared,2021-03-26,1900-01-01 15:50:00,Audio,Science,Negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,Scared,2021-05-16,1900-01-01 03:34:00,Photo,Fitness,Negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,Scared,2020-09-14,1900-01-01 16:18:00,Photo,Fitness,Negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,Scared,2020-08-04,1900-01-01 00:37:00,Photo,Fitness,Negative,15
27ec2b21-a749-4181-b182-150a174fc277,Scared,2021-06-10,1900-01-01 09:02:00,Gif,Animals,Negative,15
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Scared,2021-04-18,1900-01-01 20:31:00,Video,Food,Negative,15
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,Scared,2021-06-06,1900-01-01 05:00:00,Video,Food,Negative,15
1f466010-5c87-4b81-be83-5856481231fb,Scared,2021-03-07,1900-01-01 23:34:00,Gif,Soccer,Negative,15
496645a7-64f7-4c56-94f5-a71671cb262e,Scared,2020-09-08,1900-01-01 15:57:00,Gif,Dogs,Negative,15
496645a7-64f7-4c56-94f5-a71671cb262e,Scared,2020-11-08,1900-01-01 20:05:00,Gif,Dogs,Negative,15
d6d4ec49-4210-44de-9f90-c93dfbeed084,Scared,2021-01-31,1900-01-01 15:01:00,Video,Tennis,Negative,15
d6d4ec49-4210-44de-9f90-c93dfbeed084,Scared,2021-01-11,1900-01-01 22:17:00,Video,Tennis,Negative,15
d6d4ec49-4210-44de-9f90-c93dfbeed084,Scared,2021-04-11,1900-01-01 23:52:00,Video,Tennis,Negative,15
229d5bad-c1e4-439c-8978-0efdcdfea4d1,Scared,2020-11-27,1900-01-01 00:46:00,Audio,Food,Negative,15
229d5bad-c1e4-439c-8978-0efdcdfea4d1,Scared,2021-01-08,1900-01-01 14:24:00,Audio,Food,Negative,15
80d4bec9-6441-41a2-be74-0eec3e5317ef,Scared,2021-06-17,1900-01-01 00:54:00,Video,Tennis,Negative,15
80d4bec9-6441-41a2-be74-0eec3e5317ef,Scared,2021-02-23,1900-01-01 16:41:00,Video,Tennis,Negative,15
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,Scared,2021-05-13,1900-01-01 18:26:00,Gif,Science,Negative,15
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,Scared,2020-07-11,1900-01-01 07:02:00,Gif,Science,Negative,15
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,Scared,2020-07-22,1900-01-01 22:04:00,Audio,Cooking,Negative,15
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,Scared,2020-07-21,1900-01-01 14:15:00,Audio,Cooking,Negative,15
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,Scared,2020-11-07,1900-01-01 13:38:00,Audio,Cooking,Negative,15
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,Scared,2020-06-18,1900-01-01 17:10:00,Audio,Cooking,Negative,15
ff883828-a610-492d-8635-8a777eaad25f,Scared,2021-02-16,1900-01-01 09:58:00,Photo,Education,Negative,15
ff883828-a610-492d-8635-8a777eaad25f,Scared,2020-08-30,1900-01-01 04:05:00,Photo,Education,Negative,15
48a824bf-e495-4333-8acf-c800947ec2cd,Scared,2021-04-13,1900-01-01 04:48:00,Audio,Soccer,Negative,15
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,Scared,2020-10-02,1900-01-01 09:12:00,Gif,Food,Negative,15
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,Scared,2021-05-25,1900-01-01 20:25:00,Gif,Food,Negative,15
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,Scared,2020-08-19,1900-01-01 23:17:00,Gif,Food,Negative,15
88d65e30-7ca0-4f32-a020-45c4cb3d9632,Scared,2020-08-03,1900-01-01 11:38:00,Audio,Travel,Negative,15
05776481-7b58-46d8-abf6-bf4de7831287,Scared,2021-03-07,1900-01-01 19:53:00,Audio,Travel,Negative,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,Scared,2020-11-18,1900-01-01 00:44:00,Gif,Animals,Negative,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,Scared,2021-05-19,1900-01-01 15:42:00,Gif,Animals,Negative,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,Scared,2020-12-17,1900-01-01 12:17:00,Video,Dogs,Negative,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,Scared,2021-03-06,1900-01-01 19:55:00,Video,Dogs,Negative,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,Scared,2020-11-29,1900-01-01 14:40:00,Video,Dogs,Negative,15
a429d355-8983-40a4-aa2b-c3f47acd5499,Scared,2020-11-10,1900-01-01 14:11:00,Photo,Veganism,Negative,15
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,Scared,2021-05-10,1900-01-01 23:45:00,Gif,Veganism,Negative,15
429632b9-88c0-4163-a7ed-4272a04f7838,Scared,2020-10-14,1900-01-01 16:39:00,Audio,Animals,Negative,15
429632b9-88c0-4163-a7ed-4272a04f7838,Scared,2020-10-11,1900-01-01 15:33:00,Audio,Animals,Negative,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,Scared,2021-02-11,1900-01-01 00:33:00,Video,Fitness,Negative,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,Scared,2021-06-09,1900-01-01 22:33:00,Video,Fitness,Negative,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,Scared,2020-06-25,1900-01-01 05:27:00,Gif,Education,Negative,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,Scared,2021-03-24,1900-01-01 11:24:00,Gif,Education,Negative,15
